Scaffold_name	Bin_name	KO	Abundance
5mSIPHEX1_19_scaffold_15_c1_117	5mSIPHEX1_19	K23997	1
5mSIPHEX1_19_scaffold_15_c1_117	5mSIPHEX1_19	K17758	1
5mSIPHEX1_19_scaffold_15_c1_118	5mSIPHEX1_19	K06925	1
5mSIPHEX1_19_scaffold_15_c1_119	5mSIPHEX1_19	K01448	1
5mSIPHEX1_19_scaffold_15_c1_12	5mSIPHEX1_19	K03600	1
5mSIPHEX1_19_scaffold_15_c1_120	5mSIPHEX1_19	K03572	1
5mSIPHEX1_19_scaffold_15_c1_121	5mSIPHEX1_19	K00791	1
5mSIPHEX1_19_scaffold_15_c1_122	5mSIPHEX1_19	K03666	1
5mSIPHEX1_19_scaffold_15_c1_123	5mSIPHEX1_19	K03665	1
5mSIPHEX1_19_scaffold_15_c1_124	5mSIPHEX1_19	K04088	1
5mSIPHEX1_19_scaffold_15_c1_125	5mSIPHEX1_19	K04087	1
5mSIPHEX1_19_scaffold_15_c1_126	5mSIPHEX1_19	K02502	1
5mSIPHEX1_19_scaffold_15_c1_127	5mSIPHEX1_19	K01939	1
5mSIPHEX1_19_scaffold_15_c1_128	5mSIPHEX1_19	K07107	6
5mSIPHEX1_19_scaffold_15_c1_13	5mSIPHEX1_19	K02356	3
5mSIPHEX1_19_scaffold_15_c1_131	5mSIPHEX1_19	K00121	1
5mSIPHEX1_19_scaffold_15_c1_132	5mSIPHEX1_19	K01070	1
5mSIPHEX1_19_scaffold_15_c1_136	5mSIPHEX1_19	K09880	1
5mSIPHEX1_19_scaffold_15_c1_137	5mSIPHEX1_19	K08967	1
5mSIPHEX1_19_scaffold_15_c1_138	5mSIPHEX1_19	K08964	1
5mSIPHEX1_19_scaffold_15_c1_139	5mSIPHEX1_19	K08963	1
5mSIPHEX1_19_scaffold_15_c1_140	5mSIPHEX1_19	K01810	1
5mSIPHEX1_19_scaffold_15_c1_141	5mSIPHEX1_19	K01579	1
5mSIPHEX1_19_scaffold_15_c1_142	5mSIPHEX1_19	K01918	1
5mSIPHEX1_19_scaffold_15_c1_143	5mSIPHEX1_19	K00606	1
5mSIPHEX1_19_scaffold_15_c1_144	5mSIPHEX1_19	K00950	3
5mSIPHEX1_19_scaffold_15_c1_145	5mSIPHEX1_19	K00970	1
5mSIPHEX1_19_scaffold_15_c1_146	5mSIPHEX1_19	K07713	1
5mSIPHEX1_19_scaffold_15_c1_148	5mSIPHEX1_19	K01894	1
5mSIPHEX1_19_scaffold_15_c1_149	5mSIPHEX1_19	K06204	2
5mSIPHEX1_19_scaffold_15_c1_151	5mSIPHEX1_19	K06206	1
5mSIPHEX1_19_scaffold_15_c1_156	5mSIPHEX1_19	K02013	1
5mSIPHEX1_19_scaffold_15_c1_159	5mSIPHEX1_19	K02336	1
5mSIPHEX1_19_scaffold_15_c1_160	5mSIPHEX1_19	K03284	2
5mSIPHEX1_19_scaffold_15_c1_161	5mSIPHEX1_19	K19294	2
5mSIPHEX1_19_scaffold_15_c1_164	5mSIPHEX1_19	K09798	1
5mSIPHEX1_19_scaffold_15_c1_165	5mSIPHEX1_19	K03797	2
5mSIPHEX1_19_scaffold_15_c1_166	5mSIPHEX1_19	K22719	1
5mSIPHEX1_19_scaffold_15_c1_167	5mSIPHEX1_19	K15633	1
5mSIPHEX1_19_scaffold_15_c1_168	5mSIPHEX1_19	K03972	2
5mSIPHEX1_19_scaffold_15_c1_169	5mSIPHEX1_19	K03071	1
5mSIPHEX1_19_scaffold_15_c1_171	5mSIPHEX1_19	K07261	1
5mSIPHEX1_19_scaffold_15_c1_174	5mSIPHEX1_19	K03216	1
5mSIPHEX1_19_scaffold_15_c1_175	5mSIPHEX1_19	K12279	1
5mSIPHEX1_19_scaffold_15_c1_177	5mSIPHEX1_19	K12280	1
5mSIPHEX1_19_scaffold_15_c1_178	5mSIPHEX1_19	K12281	1
5mSIPHEX1_19_scaffold_15_c1_179	5mSIPHEX1_19	K12282	1
5mSIPHEX1_19_scaffold_15_c1_180	5mSIPHEX1_19	K12283	1
5mSIPHEX1_19_scaffold_15_c1_182	5mSIPHEX1_19	K12276	1
5mSIPHEX1_19_scaffold_15_c1_183	5mSIPHEX1_19	K12278	1
5mSIPHEX1_19_scaffold_15_c1_185	5mSIPHEX1_19	K10924	1
5mSIPHEX1_19_scaffold_15_c1_187	5mSIPHEX1_19	K10927	1
5mSIPHEX1_19_scaffold_15_c1_188	5mSIPHEX1_19	K12285	1
5mSIPHEX1_19_scaffold_15_c1_189	5mSIPHEX1_19	K12286	1
5mSIPHEX1_19_scaffold_15_c1_191	5mSIPHEX1_19	K12287	2
5mSIPHEX1_19_scaffold_15_c1_192	5mSIPHEX1_19	K12287	2
5mSIPHEX1_19_scaffold_15_c1_193	5mSIPHEX1_19	K07712	1
5mSIPHEX1_19_scaffold_15_c1_194	5mSIPHEX1_19	K07708	1
5mSIPHEX1_19_scaffold_15_c1_196	5mSIPHEX1_19	K07560	1
5mSIPHEX1_19_scaffold_15_c1_200	5mSIPHEX1_19	K07798	2
5mSIPHEX1_19_scaffold_15_c1_201	5mSIPHEX1_19	K07787	2
5mSIPHEX1_19_scaffold_15_c1_202	5mSIPHEX1_19	K03406	15
5mSIPHEX1_19_scaffold_15_c1_203	5mSIPHEX1_19	K07394	1
5mSIPHEX1_19_scaffold_15_c1_204	5mSIPHEX1_19	K23541	1
5mSIPHEX1_19_scaffold_15_c1_21	5mSIPHEX1_19	K07280	2
5mSIPHEX1_19_scaffold_15_c1_210	5mSIPHEX1_19	K03808	1
5mSIPHEX1_19_scaffold_15_c1_211	5mSIPHEX1_19	K03608	1
5mSIPHEX1_19_scaffold_15_c1_212	5mSIPHEX1_19	K03609	1
5mSIPHEX1_19_scaffold_15_c1_213	5mSIPHEX1_19	K03610	1
5mSIPHEX1_19_scaffold_15_c1_215	5mSIPHEX1_19	K02346	1
5mSIPHEX1_19_scaffold_15_c1_216	5mSIPHEX1_19	K19302	1
5mSIPHEX1_19_scaffold_15_c1_224	5mSIPHEX1_19	K23778	1
5mSIPHEX1_19_scaffold_15_c1_236	5mSIPHEX1_19	K03642	1
5mSIPHEX1_19_scaffold_15_c1_237	5mSIPHEX1_19	K08305	1
5mSIPHEX1_19_scaffold_15_c1_238	5mSIPHEX1_19	K05837	1
5mSIPHEX1_19_scaffold_15_c1_239	5mSIPHEX1_19	K05515	1
5mSIPHEX1_19_scaffold_15_c1_240	5mSIPHEX1_19	K00783	1
5mSIPHEX1_19_scaffold_15_c1_241	5mSIPHEX1_19	K09710	1
5mSIPHEX1_19_scaffold_15_c1_242	5mSIPHEX1_19	K00969	1
5mSIPHEX1_19_scaffold_15_c1_243	5mSIPHEX1_19	K00147	1
5mSIPHEX1_19_scaffold_15_c1_247	5mSIPHEX1_19	K03975	2
5mSIPHEX1_19_scaffold_15_c1_25	5mSIPHEX1_19	K07491	6
5mSIPHEX1_19_scaffold_15_c1_251	5mSIPHEX1_19	K09858	1
5mSIPHEX1_19_scaffold_15_c1_254	5mSIPHEX1_19	K07258	1
5mSIPHEX1_19_scaffold_15_c1_255	5mSIPHEX1_19	K09158	1
5mSIPHEX1_19_scaffold_15_c1_257	5mSIPHEX1_19	K03644	1
5mSIPHEX1_19_scaffold_15_c1_258	5mSIPHEX1_19	K09794	1
5mSIPHEX1_19_scaffold_15_c1_26	5mSIPHEX1_19	K19092	3
5mSIPHEX1_19_scaffold_15_c1_260	5mSIPHEX1_19	K03672	1
5mSIPHEX1_19_scaffold_15_c1_260	5mSIPHEX1_19	K03671	2
5mSIPHEX1_19_scaffold_15_c1_261	5mSIPHEX1_19	K04084	1
5mSIPHEX1_19_scaffold_15_c1_262	5mSIPHEX1_19	K02523	1
5mSIPHEX1_19_scaffold_15_c1_263	5mSIPHEX1_19	K02888	1
5mSIPHEX1_19_scaffold_15_c1_264	5mSIPHEX1_19	K02899	1
5mSIPHEX1_19_scaffold_15_c1_265	5mSIPHEX1_19	K03979	1
5mSIPHEX1_19_scaffold_15_c1_266	5mSIPHEX1_19	K00931	1
5mSIPHEX1_19_scaffold_15_c1_267	5mSIPHEX1_19	K01627	1
5mSIPHEX1_19_scaffold_15_c1_268	5mSIPHEX1_19	K02968	1
5mSIPHEX1_19_scaffold_15_c1_269	5mSIPHEX1_19	K03980	1
5mSIPHEX1_19_scaffold_15_c1_27	5mSIPHEX1_19	K07746	3
5mSIPHEX1_19_scaffold_15_c1_270	5mSIPHEX1_19	K11753	1
5mSIPHEX1_19_scaffold_15_c1_271	5mSIPHEX1_19	K01870	1
5mSIPHEX1_19_scaffold_15_c1_272	5mSIPHEX1_19	K03101	1
5mSIPHEX1_19_scaffold_15_c1_273	5mSIPHEX1_19	K03774	1
5mSIPHEX1_19_scaffold_15_c1_274	5mSIPHEX1_19	K03527	1
5mSIPHEX1_19_scaffold_15_c1_275	5mSIPHEX1_19	K02655	1
5mSIPHEX1_19_scaffold_15_c1_276	5mSIPHEX1_19	K02672	1
5mSIPHEX1_19_scaffold_15_c1_277	5mSIPHEX1_19	K02671	1
5mSIPHEX1_19_scaffold_15_c1_278	5mSIPHEX1_19	K08084	2
5mSIPHEX1_19_scaffold_15_c1_279	5mSIPHEX1_19	K02674	1
5mSIPHEX1_19_scaffold_15_c1_280	5mSIPHEX1_19	K02673	1
5mSIPHEX1_19_scaffold_15_c1_281	5mSIPHEX1_19	K08084	2
5mSIPHEX1_19_scaffold_15_c1_282	5mSIPHEX1_19	K02667	1
5mSIPHEX1_19_scaffold_15_c1_283	5mSIPHEX1_19	K02668	1
5mSIPHEX1_19_scaffold_15_c1_285	5mSIPHEX1_19	K05807	1
5mSIPHEX1_19_scaffold_15_c1_286	5mSIPHEX1_19	K06180	1
5mSIPHEX1_19_scaffold_15_c1_287	5mSIPHEX1_19	K05810	1
5mSIPHEX1_19_scaffold_15_c1_288	5mSIPHEX1_19	K01652	1
5mSIPHEX1_19_scaffold_15_c1_289	5mSIPHEX1_19	K01653	1
5mSIPHEX1_19_scaffold_15_c1_29	5mSIPHEX1_19	K07746	3
5mSIPHEX1_19_scaffold_15_c1_290	5mSIPHEX1_19	K06134	1
5mSIPHEX1_19_scaffold_15_c1_293	5mSIPHEX1_19	K01945	1
5mSIPHEX1_19_scaffold_15_c1_294	5mSIPHEX1_19	K00602	1
5mSIPHEX1_19_scaffold_15_c1_295	5mSIPHEX1_19	K03557	1
5mSIPHEX1_19_scaffold_15_c1_296	5mSIPHEX1_19	K05540	1
5mSIPHEX1_19_scaffold_15_c1_298	5mSIPHEX1_19	K02687	1
5mSIPHEX1_19_scaffold_15_c1_299	5mSIPHEX1_19	K03786	1
5mSIPHEX1_19_scaffold_15_c1_301	5mSIPHEX1_19	K18765	1
5mSIPHEX1_19_scaffold_15_c1_302	5mSIPHEX1_19	K09796	1
5mSIPHEX1_19_scaffold_15_c1_303	5mSIPHEX1_19	K17230	2
5mSIPHEX1_19_scaffold_15_c1_304	5mSIPHEX1_19	K01469	1
5mSIPHEX1_19_scaffold_15_c1_306	5mSIPHEX1_19	K06158	3
5mSIPHEX1_19_scaffold_15_c1_307	5mSIPHEX1_19	K21022	1
5mSIPHEX1_19_scaffold_15_c1_311	5mSIPHEX1_19	K01119	1
5mSIPHEX1_19_scaffold_15_c1_312	5mSIPHEX1_19	K07390	1
5mSIPHEX1_19_scaffold_15_c1_313	5mSIPHEX1_19	K10255	1
5mSIPHEX1_19_scaffold_15_c1_315	5mSIPHEX1_19	K08309	1
5mSIPHEX1_19_scaffold_15_c1_316	5mSIPHEX1_19	K00798	1
5mSIPHEX1_19_scaffold_15_c1_317	5mSIPHEX1_19	K02014	9
5mSIPHEX1_19_scaffold_15_c1_318	5mSIPHEX1_19	K02482	3
5mSIPHEX1_19_scaffold_15_c1_319	5mSIPHEX1_19	K00077	2
5mSIPHEX1_19_scaffold_15_c1_32	5mSIPHEX1_19	K02434	1
5mSIPHEX1_19_scaffold_15_c1_320	5mSIPHEX1_19	K07491	6
5mSIPHEX1_19_scaffold_15_c1_321	5mSIPHEX1_19	K09767	1
5mSIPHEX1_19_scaffold_15_c1_322	5mSIPHEX1_19	K08218	2
5mSIPHEX1_19_scaffold_15_c1_323	5mSIPHEX1_19	K14162	1
5mSIPHEX1_19_scaffold_15_c1_324	5mSIPHEX1_19	K14161	1
5mSIPHEX1_19_scaffold_15_c1_325	5mSIPHEX1_19	K14160	1
5mSIPHEX1_19_scaffold_15_c1_327	5mSIPHEX1_19	K18900	1
5mSIPHEX1_19_scaffold_15_c1_327	5mSIPHEX1_19	K21698	1
5mSIPHEX1_19_scaffold_15_c1_33	5mSIPHEX1_19	K02433	1
5mSIPHEX1_19_scaffold_15_c1_33	5mSIPHEX1_19	K01426	2
5mSIPHEX1_19_scaffold_15_c1_331	5mSIPHEX1_19	K00574	1
5mSIPHEX1_19_scaffold_15_c1_332	5mSIPHEX1_19	K09701	1
5mSIPHEX1_19_scaffold_15_c1_333	5mSIPHEX1_19	K06954	1
5mSIPHEX1_19_scaffold_15_c1_336	5mSIPHEX1_19	K00507	2
5mSIPHEX1_19_scaffold_15_c1_337	5mSIPHEX1_19	K01669	1
5mSIPHEX1_19_scaffold_15_c1_338	5mSIPHEX1_19	K22491	2
5mSIPHEX1_19_scaffold_15_c1_34	5mSIPHEX1_19	K02435	1
5mSIPHEX1_19_scaffold_15_c1_341	5mSIPHEX1_19	K18208	1
5mSIPHEX1_19_scaffold_15_c1_342	5mSIPHEX1_19	K20035	5
5mSIPHEX1_19_scaffold_15_c1_343	5mSIPHEX1_19	K07071	1
5mSIPHEX1_19_scaffold_15_c1_35	5mSIPHEX1_19	K03569	1
5mSIPHEX1_19_scaffold_15_c1_36	5mSIPHEX1_19	K03570	1
5mSIPHEX1_19_scaffold_15_c1_37	5mSIPHEX1_19	K03571	1
5mSIPHEX1_19_scaffold_15_c1_38	5mSIPHEX1_19	K06287	1
5mSIPHEX1_19_scaffold_15_c1_39	5mSIPHEX1_19	K08301	1
5mSIPHEX1_19_scaffold_15_c1_4	5mSIPHEX1_19	K02837	1
5mSIPHEX1_19_scaffold_15_c1_41	5mSIPHEX1_19	K11206	1
5mSIPHEX1_19_scaffold_15_c1_42	5mSIPHEX1_19	K09889	1
5mSIPHEX1_19_scaffold_15_c1_43	5mSIPHEX1_19	K06213	1
5mSIPHEX1_19_scaffold_15_c1_44	5mSIPHEX1_19	K08485	1
5mSIPHEX1_19_scaffold_15_c1_44	5mSIPHEX1_19	K02784	1
5mSIPHEX1_19_scaffold_15_c1_45	5mSIPHEX1_19	K06958	1
5mSIPHEX1_19_scaffold_15_c1_46	5mSIPHEX1_19	K02806	1
5mSIPHEX1_19_scaffold_15_c1_47	5mSIPHEX1_19	K05808	1
5mSIPHEX1_19_scaffold_15_c1_48	5mSIPHEX1_19	K03092	1
5mSIPHEX1_19_scaffold_15_c1_49	5mSIPHEX1_19	K06861	1
5mSIPHEX1_19_scaffold_15_c1_50	5mSIPHEX1_19	K09774	1
5mSIPHEX1_19_scaffold_15_c1_51	5mSIPHEX1_19	K11719	1
5mSIPHEX1_19_scaffold_15_c1_52	5mSIPHEX1_19	K06041	1
5mSIPHEX1_19_scaffold_15_c1_53	5mSIPHEX1_19	K07301	1
5mSIPHEX1_19_scaffold_15_c1_54	5mSIPHEX1_19	K02065	1
5mSIPHEX1_19_scaffold_15_c1_55	5mSIPHEX1_19	K02066	1
5mSIPHEX1_19_scaffold_15_c1_56	5mSIPHEX1_19	K02067	1
5mSIPHEX1_19_scaffold_15_c1_57	5mSIPHEX1_19	K07122	1
5mSIPHEX1_19_scaffold_15_c1_59	5mSIPHEX1_19	K00790	1
5mSIPHEX1_19_scaffold_15_c1_6	5mSIPHEX1_19	K02871	1
5mSIPHEX1_19_scaffold_15_c1_60	5mSIPHEX1_19	K00765	1
5mSIPHEX1_19_scaffold_15_c1_61	5mSIPHEX1_19	K00013	1
5mSIPHEX1_19_scaffold_15_c1_62	5mSIPHEX1_19	K00817	1
5mSIPHEX1_19_scaffold_15_c1_63	5mSIPHEX1_19	K04691	1
5mSIPHEX1_19_scaffold_15_c1_66	5mSIPHEX1_19	K09781	1
5mSIPHEX1_19_scaffold_15_c1_69	5mSIPHEX1_19	K01937	1
5mSIPHEX1_19_scaffold_15_c1_7	5mSIPHEX1_19	K02996	1
5mSIPHEX1_19_scaffold_15_c1_70	5mSIPHEX1_19	K01689	1
5mSIPHEX1_19_scaffold_15_c1_8	5mSIPHEX1_19	K00411	1
5mSIPHEX1_19_scaffold_15_c1_80	5mSIPHEX1_19	K18967	1
5mSIPHEX1_19_scaffold_15_c1_81	5mSIPHEX1_19	K05589	1
5mSIPHEX1_19_scaffold_15_c1_82	5mSIPHEX1_19	K00991	1
5mSIPHEX1_19_scaffold_15_c1_83	5mSIPHEX1_19	K01770	1
5mSIPHEX1_19_scaffold_15_c1_84	5mSIPHEX1_19	K06176	1
5mSIPHEX1_19_scaffold_15_c1_85	5mSIPHEX1_19	K03787	1
5mSIPHEX1_19_scaffold_15_c1_86	5mSIPHEX1_19	K00573	1
5mSIPHEX1_19_scaffold_15_c1_87	5mSIPHEX1_19	K08974	1
5mSIPHEX1_19_scaffold_15_c1_88	5mSIPHEX1_19	K06194	1
5mSIPHEX1_19_scaffold_15_c1_89	5mSIPHEX1_19	K03087	1
5mSIPHEX1_19_scaffold_15_c1_89	5mSIPHEX1_19	K03093	2
5mSIPHEX1_19_scaffold_15_c1_9	5mSIPHEX1_19	K00412	1
5mSIPHEX1_19_scaffold_15_c1_90	5mSIPHEX1_19	K03111	1
5mSIPHEX1_19_scaffold_15_c1_92	5mSIPHEX1_19	K04333	1
5mSIPHEX1_19_scaffold_15_c1_92	5mSIPHEX1_19	K20918	1
5mSIPHEX1_19_scaffold_15_c1_93	5mSIPHEX1_19	K03701	1
5mSIPHEX1_19_scaffold_15_c1_94	5mSIPHEX1_19	K05812	2
5mSIPHEX1_19_scaffold_15_c1_99	5mSIPHEX1_19	K01079	1
5mSIPHEX1_19_scaffold_158_c1_11	5mSIPHEX1_19	K15726	3
5mSIPHEX1_19_scaffold_158_c1_14	5mSIPHEX1_19	K09771	1
5mSIPHEX1_19_scaffold_158_c1_16	5mSIPHEX1_19	K08364	1
5mSIPHEX1_19_scaffold_158_c1_17	5mSIPHEX1_19	K08365	1
5mSIPHEX1_19_scaffold_158_c1_24	5mSIPHEX1_19	K01835	1
5mSIPHEX1_19_scaffold_158_c1_30	5mSIPHEX1_19	K03811	2
5mSIPHEX1_19_scaffold_158_c1_31	5mSIPHEX1_19	K06211	1
5mSIPHEX1_19_scaffold_158_c1_32	5mSIPHEX1_19	K03580	1
5mSIPHEX1_19_scaffold_158_c1_33	5mSIPHEX1_19	K00383	1
5mSIPHEX1_19_scaffold_158_c1_34	5mSIPHEX1_19	K02462	1
5mSIPHEX1_19_scaffold_158_c1_35	5mSIPHEX1_19	K02461	1
5mSIPHEX1_19_scaffold_158_c1_36	5mSIPHEX1_19	K02460	1
5mSIPHEX1_19_scaffold_158_c1_37	5mSIPHEX1_19	K02459	1
5mSIPHEX1_19_scaffold_158_c1_38	5mSIPHEX1_19	K02458	1
5mSIPHEX1_19_scaffold_158_c1_39	5mSIPHEX1_19	K02457	1
5mSIPHEX1_19_scaffold_158_c1_40	5mSIPHEX1_19	K02456	1
5mSIPHEX1_19_scaffold_158_c1_41	5mSIPHEX1_19	K02455	1
5mSIPHEX1_19_scaffold_158_c1_42	5mSIPHEX1_19	K02454	2
5mSIPHEX1_19_scaffold_158_c1_43	5mSIPHEX1_19	K00012	2
5mSIPHEX1_19_scaffold_158_c1_44	5mSIPHEX1_19	K03522	1
5mSIPHEX1_19_scaffold_158_c1_45	5mSIPHEX1_19	K03521	1
5mSIPHEX1_19_scaffold_158_c1_46	5mSIPHEX1_19	K00311	1
5mSIPHEX1_19_scaffold_158_c1_48	5mSIPHEX1_19	K09986	1
5mSIPHEX1_19_scaffold_158_c1_50	5mSIPHEX1_19	K08744	1
5mSIPHEX1_19_scaffold_158_c1_50	5mSIPHEX1_19	K00995	1
5mSIPHEX1_19_scaffold_158_c1_51	5mSIPHEX1_19	K03703	1
5mSIPHEX1_19_scaffold_158_c1_52	5mSIPHEX1_19	K07689	1
5mSIPHEX1_19_scaffold_158_c1_53	5mSIPHEX1_19	K09181	1
5mSIPHEX1_19_scaffold_158_c1_55	5mSIPHEX1_19	K07235	1
5mSIPHEX1_19_scaffold_158_c1_56	5mSIPHEX1_19	K07236	1
5mSIPHEX1_19_scaffold_158_c1_57	5mSIPHEX1_19	K07237	1
5mSIPHEX1_19_scaffold_158_c1_58	5mSIPHEX1_19	K11179	1
5mSIPHEX1_19_scaffold_158_c1_6	5mSIPHEX1_19	K07243	1
5mSIPHEX1_19_scaffold_158_c1_60	5mSIPHEX1_19	K03406	15
5mSIPHEX1_19_scaffold_158_c1_61	5mSIPHEX1_19	K02302	1
5mSIPHEX1_19_scaffold_158_c1_61	5mSIPHEX1_19	K02303	2
5mSIPHEX1_19_scaffold_158_c1_61	5mSIPHEX1_19	K24866	1
5mSIPHEX1_19_scaffold_158_c1_62	5mSIPHEX1_19	K01875	1
5mSIPHEX1_19_scaffold_158_c1_63	5mSIPHEX1_19	K06199	1
5mSIPHEX1_19_scaffold_158_c1_64	5mSIPHEX1_19	K07478	1
5mSIPHEX1_19_scaffold_158_c1_65	5mSIPHEX1_19	K03634	1
5mSIPHEX1_19_scaffold_158_c1_66	5mSIPHEX1_19	K03466	1
5mSIPHEX1_19_scaffold_158_c1_67	5mSIPHEX1_19	K00684	1
5mSIPHEX1_19_scaffold_158_c1_68	5mSIPHEX1_19	K21420	1
5mSIPHEX1_19_scaffold_158_c1_69	5mSIPHEX1_19	K02518	1
5mSIPHEX1_19_scaffold_158_c1_70	5mSIPHEX1_19	K03694	1
5mSIPHEX1_19_scaffold_158_c1_71	5mSIPHEX1_19	K06891	1
5mSIPHEX1_19_scaffold_158_c1_72	5mSIPHEX1_19	K03704	3
5mSIPHEX1_19_scaffold_158_c1_9	5mSIPHEX1_19	K15725	2
5mSIPHEX1_19_scaffold_162_c1_10	5mSIPHEX1_19	K15012	1
5mSIPHEX1_19_scaffold_162_c1_11	5mSIPHEX1_19	K15011	1
5mSIPHEX1_19_scaffold_162_c1_13	5mSIPHEX1_19	K01887	1
5mSIPHEX1_19_scaffold_162_c1_21	5mSIPHEX1_19	K03575	1
5mSIPHEX1_19_scaffold_162_c1_22	5mSIPHEX1_19	K21024	1
5mSIPHEX1_19_scaffold_162_c1_22	5mSIPHEX1_19	K20965	2
5mSIPHEX1_19_scaffold_162_c1_22	5mSIPHEX1_19	K21084	6
5mSIPHEX1_19_scaffold_162_c1_23	5mSIPHEX1_19	K07323	1
5mSIPHEX1_19_scaffold_162_c1_25	5mSIPHEX1_19	K01693	1
5mSIPHEX1_19_scaffold_162_c1_26	5mSIPHEX1_19	K02501	1
5mSIPHEX1_19_scaffold_162_c1_27	5mSIPHEX1_19	K01814	1
5mSIPHEX1_19_scaffold_162_c1_28	5mSIPHEX1_19	K02500	1
5mSIPHEX1_19_scaffold_162_c1_29	5mSIPHEX1_19	K03406	15
5mSIPHEX1_19_scaffold_162_c1_30	5mSIPHEX1_19	K01687	1
5mSIPHEX1_19_scaffold_162_c1_32	5mSIPHEX1_19	K12574	1
5mSIPHEX1_19_scaffold_162_c1_34	5mSIPHEX1_19	K26392	1
5mSIPHEX1_19_scaffold_162_c1_35	5mSIPHEX1_19	K11916	1
5mSIPHEX1_19_scaffold_162_c1_36	5mSIPHEX1_19	K11913	1
5mSIPHEX1_19_scaffold_162_c1_36	5mSIPHEX1_19	K11894	1
5mSIPHEX1_19_scaffold_162_c1_37	5mSIPHEX1_19	K11906	1
5mSIPHEX1_19_scaffold_162_c1_38	5mSIPHEX1_19	K11893	1
5mSIPHEX1_19_scaffold_162_c1_39	5mSIPHEX1_19	K11892	1
5mSIPHEX1_19_scaffold_162_c1_40	5mSIPHEX1_19	K11891	1
5mSIPHEX1_19_scaffold_162_c1_41	5mSIPHEX1_19	K11890	1
5mSIPHEX1_19_scaffold_162_c1_42	5mSIPHEX1_19	K11902	1
5mSIPHEX1_19_scaffold_162_c1_43	5mSIPHEX1_19	K11901	1
5mSIPHEX1_19_scaffold_162_c1_44	5mSIPHEX1_19	K11900	1
5mSIPHEX1_19_scaffold_162_c1_45	5mSIPHEX1_19	K11899	1
5mSIPHEX1_19_scaffold_162_c1_46	5mSIPHEX1_19	K11897	1
5mSIPHEX1_19_scaffold_162_c1_47	5mSIPHEX1_19	K11896	1
5mSIPHEX1_19_scaffold_162_c1_48	5mSIPHEX1_19	K11895	1
5mSIPHEX1_19_scaffold_162_c1_49	5mSIPHEX1_19	K11907	1
5mSIPHEX1_19_scaffold_162_c1_57	5mSIPHEX1_19	K11904	1
5mSIPHEX1_19_scaffold_162_c1_58	5mSIPHEX1_19	K11903	1
5mSIPHEX1_19_scaffold_162_c1_59	5mSIPHEX1_19	K07491	6
5mSIPHEX1_19_scaffold_162_c1_6	5mSIPHEX1_19	K01649	2
5mSIPHEX1_19_scaffold_162_c1_60	5mSIPHEX1_19	K20074	2
5mSIPHEX1_19_scaffold_162_c1_8	5mSIPHEX1_19	K03789	2
5mSIPHEX1_19_scaffold_175_c1_1	5mSIPHEX1_19	K01881	1
5mSIPHEX1_19_scaffold_175_c1_12	5mSIPHEX1_19	K07746	3
5mSIPHEX1_19_scaffold_175_c1_13	5mSIPHEX1_19	K19092	3
5mSIPHEX1_19_scaffold_175_c1_14	5mSIPHEX1_19	K19092	3
5mSIPHEX1_19_scaffold_175_c1_17	5mSIPHEX1_19	K02303	2
5mSIPHEX1_19_scaffold_175_c1_18	5mSIPHEX1_19	K00372	1
5mSIPHEX1_19_scaffold_175_c1_19	5mSIPHEX1_19	K00362	1
5mSIPHEX1_19_scaffold_175_c1_20	5mSIPHEX1_19	K00363	1
5mSIPHEX1_19_scaffold_175_c1_21	5mSIPHEX1_19	K02575	1
5mSIPHEX1_19_scaffold_175_c1_22	5mSIPHEX1_19	K20074	2
5mSIPHEX1_19_scaffold_175_c1_26	5mSIPHEX1_19	K15578	1
5mSIPHEX1_19_scaffold_175_c1_27	5mSIPHEX1_19	K15577	1
5mSIPHEX1_19_scaffold_175_c1_27	5mSIPHEX1_19	K02050	1
5mSIPHEX1_19_scaffold_175_c1_28	5mSIPHEX1_19	K15576	1
5mSIPHEX1_19_scaffold_175_c1_3	5mSIPHEX1_19	K01246	2
5mSIPHEX1_19_scaffold_175_c1_30	5mSIPHEX1_19	K07183	1
5mSIPHEX1_19_scaffold_175_c1_36	5mSIPHEX1_19	K16088	1
5mSIPHEX1_19_scaffold_175_c1_38	5mSIPHEX1_19	K00259	1
5mSIPHEX1_19_scaffold_175_c1_38	5mSIPHEX1_19	K00324	3
5mSIPHEX1_19_scaffold_175_c1_39	5mSIPHEX1_19	K01915	2
5mSIPHEX1_19_scaffold_175_c1_40	5mSIPHEX1_19	K09922	1
5mSIPHEX1_19_scaffold_175_c1_43	5mSIPHEX1_19	K03583	1
5mSIPHEX1_19_scaffold_175_c1_44	5mSIPHEX1_19	K03582	1
5mSIPHEX1_19_scaffold_175_c1_45	5mSIPHEX1_19	K03581	1
5mSIPHEX1_19_scaffold_175_c1_48	5mSIPHEX1_19	K00647	1
5mSIPHEX1_19_scaffold_175_c1_53	5mSIPHEX1_19	K02841	1
5mSIPHEX1_19_scaffold_175_c1_55	5mSIPHEX1_19	K00111	1
5mSIPHEX1_19_scaffold_175_c1_56	5mSIPHEX1_19	K07181	1
5mSIPHEX1_19_scaffold_175_c1_57	5mSIPHEX1_19	K03415	2
5mSIPHEX1_19_scaffold_175_c1_59	5mSIPHEX1_19	K00020	2
